age,job,marital,edu,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,self-employed,single,tertiary,no,0.7314832177011064,no,no,cellular,17,nov,0.4402420574886536,1,-1,0,unknown,no
36,retired,single,secondary,no,0.34633414588411776,yes,yes,unknown,26,may,0.4689863842662632,1,-1,0,unknown,no
54,technician,divorced,secondary,no,0.47440465029064316,yes,yes,unknown,15,may,0.869894099848714,1,-1,0,unknown,no
41,blue-collar,married,primary,no,0.2306394149634352,no,yes,telephone,8,jul,0.8320726172465961,3,-1,0,unknown,no
63,retired,married,secondary,no,0.4052128258016126,yes,no,cellular,7,oct,0.4826021180030257,1,-1,0,unknown,no
48,services,married,secondary,no,0.5814738421151322,no,no,cellular,4,jul,0.19667170953101362,2,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,0.3654603412713295,yes,no,cellular,8,may,0.19667170953101362,1,170,5,failure,no
31,services,married,secondary,no,0.39077442340146257,yes,no,cellular,28,jan,0.22844175491679275,1,-1,0,unknown,no
29,technician,married,secondary,no,0.4106506656666042,yes,no,cellular,21,jul,0.19062027231467474,4,-1,0,unknown,no
41,management,married,secondary,no,0.32739546221638854,no,yes,cellular,7,jul,0.9470499243570348,3,-1,0,unknown,no
32,technician,single,tertiary,no,0.3948996812300769,no,no,cellular,19,nov,0.24205748865355523,2,-1,0,unknown,no
37,management,married,tertiary,no,0.32739546221638854,no,no,cellular,16,jul,0.39939485627836613,2,182,3,success,yes
42,entrepreneur,divorced,tertiary,yes,0.32777048565535344,yes,no,unknown,5,may,0.5688350983358548,1,-1,0,unknown,no
41,services,married,tertiary,no,0.4046502906431652,yes,no,unknown,3,jun,0.22692889561270801,5,-1,0,unknown,no
56,retired,married,secondary,no,0.3918994937183574,yes,no,unknown,15,may,0.32829046898638425,1,-1,0,unknown,no
54,management,divorced,tertiary,no,0.9315582223888993,no,no,cellular,14,aug,0.09531013615733737,2,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,0.3600225014063379,yes,no,cellular,14,may,0.5491679273827534,2,297,1,other,no
40,technician,single,secondary,no,0.4382148884305269,no,yes,cellular,14,aug,0.12556732223903178,6,-1,0,unknown,no
40,unemployed,married,secondary,no,0.3684605287830489,yes,no,cellular,17,nov,0.30257186081694404,2,196,1,failure,no
27,admin.,divorced,secondary,no,0.4119632477029814,yes,no,cellular,16,jul,0.9803328290468987,1,-1,0,unknown,yes
60,retired,married,primary,no,0.32833302081380084,no,no,cellular,26,aug,0.08925869894099848,2,-1,0,unknown,no
28,admin.,single,secondary,no,0.3605850365647853,yes,yes,cellular,6,may,0.22087745839636913,1,-1,0,unknown,no
52,services,married,secondary,no,0.45059066191636976,no,no,telephone,7,jul,0.5960665658093798,2,460,2,failure,yes
37,management,married,tertiary,no,0.5739733733358335,no,no,cellular,30,jun,0.3328290468986384,1,-1,0,unknown,yes
51,blue-collar,married,primary,no,0.6022876429776861,yes,no,unknown,7,may,0.6081694402420574,2,-1,0,unknown,no
41,technician,single,secondary,no,0.4922182636414776,no,yes,cellular,7,jul,0.08472012102874432,4,-1,0,unknown,no
35,blue-collar,single,primary,no,0.38233639602475156,yes,no,unknown,30,may,0.7821482602118003,2,-1,0,unknown,no
38,admin.,married,secondary,no,0.4069004312769548,yes,no,cellular,17,apr,0.41603630862329805,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,0.6707294205887868,yes,no,unknown,20,may,0.3010590015128593,2,-1,0,unknown,no
39,blue-collar,married,primary,no,0.34820926307894245,no,no,cellular,18,nov,0.2980332829046899,2,-1,0,unknown,no
34,blue-collar,married,primary,no,0.4127132945809113,yes,no,unknown,20,jun,0.556732223903177,3,-1,0,unknown,no
27,services,single,secondary,no,0.29083067691730735,yes,no,cellular,18,may,0.5854765506807866,1,-1,0,unknown,yes
41,unknown,single,tertiary,no,0.6212263266454153,no,no,cellular,1,jul,0.4341906202723147,2,-1,0,unknown,no
30,admin.,single,tertiary,no,0.3763360210013126,no,no,cellular,19,oct,0.3464447806354009,1,137,20,failure,no
36,blue-collar,divorced,secondary,no,0.8604912807050441,no,no,cellular,12,feb,0.7095310136157338,1,182,1,success,no
36,blue-collar,married,secondary,no,0.32739546221638854,yes,no,unknown,6,may,0.5037821482602118,1,-1,0,unknown,no
38,management,single,tertiary,no,0.4198387399212451,yes,no,cellular,11,may,0.8305597579425114,1,367,7,failure,no
34,management,single,secondary,no,0.42565160322520157,no,no,unknown,13,aug,0.007564296520423601,1,-1,0,unknown,no
32,management,single,tertiary,no,0.435027189199325,yes,no,cellular,14,apr,0.3857791225416036,2,145,3,failure,no
37,blue-collar,married,secondary,no,0.4074629664354022,yes,yes,unknown,9,jun,0.5552193645990923,3,-1,0,unknown,no
33,self-employed,married,tertiary,no,0.4179636227264204,yes,no,cellular,3,feb,0.4175491679273828,2,-1,0,unknown,no
56,unemployed,married,primary,no,0.9632477029814364,no,no,cellular,21,apr,0.3615733736762481,1,-1,0,unknown,yes
27,housemaid,married,primary,no,0.32739546221638854,yes,no,cellular,23,jul,0.6520423600605144,3,-1,0,unknown,no
21,student,single,secondary,no,0.7939246202887681,no,no,cellular,30,jun,0.3842662632375189,6,169,3,success,yes
58,management,married,tertiary,no,0.611850740671292,yes,no,telephone,29,jul,0.0045385779122541605,5,-1,0,unknown,no
32,self-employed,married,secondary,no,0.368085505344084,yes,yes,cellular,15,jul,0.4735249621785174,5,-1,0,unknown,no
33,blue-collar,single,secondary,no,0.3315207200450028,no,no,cellular,30,jan,0.10892586989409984,2,207,1,failure,no
25,student,single,secondary,no,0.3894618413650853,no,no,telephone,26,aug,0.25113464447806355,4,-1,0,unknown,yes
25,technician,single,secondary,no,0.4220888805550347,no,yes,cellular,17,nov,0.5779122541603631,2,-1,0,unknown,yes
30,services,married,secondary,no,0.66641665104069,yes,no,cellular,18,may,0.11951588502269289,2,-1,0,unknown,no
39,blue-collar,married,primary,no,0.33714607162947685,no,no,cellular,13,aug,0.09833585476550681,1,-1,0,unknown,no
46,management,divorced,tertiary,no,0.3320832552034502,no,no,unknown,17,jun,0.8472012102874432,2,-1,0,unknown,no
31,admin.,divorced,secondary,no,0.6817926120382524,yes,no,cellular,21,jul,0.8835098335854765,1,-1,0,unknown,no
45,blue-collar,married,primary,no,0.40596287267954245,no,no,cellular,18,aug,0.1649016641452345,4,-1,0,unknown,no
32,technician,married,secondary,no,0.8323645227826739,yes,no,unknown,21,may,0.018154311649016642,1,-1,0,unknown,no
51,management,single,tertiary,yes,0.3170823176448528,yes,no,cellular,11,may,0.41906202723146746,2,266,6,failure,no
24,unemployed,single,secondary,no,0.3497093568348022,no,no,unknown,15,sep,0.07110438729198185,1,-1,0,unknown,no
45,technician,single,secondary,no,0.43727732983311457,no,yes,cellular,28,jul,0.04236006051437216,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,0.37014813425839116,no,no,telephone,5,feb,0.26021180030257185,1,288,3,failure,no
41,blue-collar,married,primary,no,0.3588974310894431,yes,no,cellular,18,nov,0.27685325264750377,3,-1,0,unknown,no
37,blue-collar,married,primary,no,0.32739546221638854,yes,no,unknown,26,may,0.030257186081694403,1,-1,0,unknown,no
43,blue-collar,married,unknown,yes,0.19332458278642414,yes,no,unknown,30,may,0.09531013615733737,3,-1,0,unknown,no
48,admin.,married,unknown,no,0.32739546221638854,yes,no,cellular,8,may,0.12254160363086233,1,168,2,failure,no
27,technician,single,secondary,no,0.4715919744984062,yes,no,unknown,9,may,0.4735249621785174,2,-1,0,unknown,no
33,management,single,tertiary,no,0.32739546221638854,no,no,cellular,28,aug,0.35098335854765506,10,-1,0,unknown,no
29,admin.,single,secondary,no,0.4076504781548847,yes,yes,cellular,7,may,0.07564296520423601,1,345,2,failure,no
34,management,single,tertiary,no,0.32739546221638854,no,no,cellular,5,feb,0.10136157337367625,1,-1,0,unknown,no
52,management,married,tertiary,no,0.1455090943183949,yes,no,cellular,4,feb,0.7337367624810892,1,-1,0,unknown,yes
32,management,divorced,tertiary,no,0.5051565722857678,no,no,cellular,12,aug,0.30257186081694404,2,-1,0,unknown,no
32,management,single,tertiary,no,0.32739546221638854,yes,no,cellular,22,jul,0.6822995461422088,2,-1,0,unknown,no
56,services,divorced,unknown,no,0.6793549596849803,yes,no,unknown,30,may,0.12405446293494705,1,-1,0,unknown,no
31,management,single,tertiary,no,0.49128070504406524,yes,no,cellular,18,nov,0.2813918305597579,2,-1,0,unknown,no
42,admin.,married,secondary,no,0.3879617476092256,yes,yes,unknown,8,may,0.4175491679273828,2,-1,0,unknown,no
35,management,married,tertiary,no,0.3472717044815301,no,yes,cellular,11,aug,0.8835098335854765,2,-1,0,unknown,no
56,retired,married,primary,no,0.6847927995499719,no,yes,unknown,19,jun,0.06202723146747353,9,-1,0,unknown,no
48,technician,married,secondary,no,0.5434089630601913,yes,no,cellular,21,jul,0.2481089258698941,5,-1,0,unknown,no
46,admin.,married,secondary,no,0.36096006000375025,yes,no,cellular,29,jan,0.2874432677760968,4,436,1,other,no
37,technician,single,unknown,no,0.4007125445340334,yes,no,unknown,8,may,0.14977307110438728,3,-1,0,unknown,no
41,entrepreneur,married,unknown,no,0.3440840052503282,yes,no,unknown,6,may,0.4977307110438729,2,-1,0,unknown,no
36,management,single,tertiary,no,0.41027564222763924,yes,yes,cellular,29,jul,0.14826021180030258,3,-1,0,unknown,no
45,unemployed,divorced,primary,yes,0.2807050440652541,yes,yes,unknown,1,jul,0.13313161875945537,1,-1,0,unknown,no
39,technician,married,secondary,no,0.42133883367710484,no,no,unknown,26,may,0.43116490166414523,1,-1,0,unknown,no
35,technician,divorced,secondary,no,0.38514907181698854,no,no,cellular,22,aug,0.11043872919818457,2,-1,0,unknown,no
55,admin.,married,secondary,no,0.44027751734483406,no,no,cellular,1,jun,0.48411497730711045,3,90,2,success,yes
55,technician,married,secondary,no,0.37858616163510217,yes,no,cellular,29,jan,0.12102874432677761,3,183,3,failure,no
27,self-employed,single,secondary,no,0.3367710481905119,no,no,cellular,29,jan,0.2481089258698941,1,-1,0,unknown,no
34,technician,married,secondary,no,0.635102193887118,yes,no,cellular,17,apr,0.5688350983358548,1,-1,0,unknown,no
34,blue-collar,married,tertiary,no,0.3311456966060379,no,no,unknown,4,oct,0.009077155824508321,1,-1,0,unknown,no
41,admin.,single,secondary,no,0.2793924620288768,no,yes,unknown,9,may,0.046898638426626324,3,-1,0,unknown,no
43,services,married,secondary,no,0.5107819238702419,yes,yes,unknown,26,may,0.11800302571860817,2,-1,0,unknown,no
31,admin.,single,secondary,no,0.7219201200075005,yes,no,unknown,3,jun,0.6822995461422088,1,-1,0,unknown,no
78,housemaid,married,secondary,no,0.4209638102381399,no,no,telephone,16,mar,0.11497730711043873,4,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,0.56534783423964,yes,no,cellular,29,jan,0.8245083207261724,2,-1,0,unknown,no
48,technician,married,tertiary,no,0.3855240952559535,no,no,unknown,6,may,0.19818456883509833,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,0.5417213575848491,yes,yes,cellular,10,jul,0.6172465960665658,1,-1,0,unknown,no
42,technician,married,secondary,no,0.8861803862741421,no,no,unknown,20,jun,0.14674735249621784,3,-1,0,unknown,no
37,management,single,tertiary,no,0.3343333958372398,no,no,cellular,28,jan,0.3767019667170953,2,-1,0,unknown,no
40,admin.,single,secondary,no,0.41402587661728857,yes,yes,cellular,6,apr,0.405446293494705,1,335,4,other,no
32,admin.,married,secondary,no,0.5207200450028127,yes,no,cellular,17,jul,0.12102874432677761,1,-1,0,unknown,no
43,admin.,married,secondary,no,0.24020251265704107,yes,yes,cellular,23,jul,0.24508320726172467,1,-1,0,unknown,no
37,admin.,married,secondary,no,0.36039752484530285,yes,no,cellular,5,may,0.21633888048411498,2,347,1,failure,no
37,unknown,married,unknown,no,0.645977873617101,no,no,unknown,9,jun,0.08925869894099848,1,-1,0,unknown,no
37,admin.,married,tertiary,no,0.32739546221638854,yes,no,cellular,17,nov,0.09228441754916793,2,119,1,failure,no
28,technician,single,tertiary,no,0.35964747796737295,yes,yes,cellular,2,feb,0.2874432677760968,2,-1,0,unknown,no
32,services,single,secondary,no,0.32739546221638854,no,yes,cellular,11,jul,0.4977307110438729,2,-1,0,unknown,no
40,admin.,divorced,secondary,no,0.32852053253328334,no,no,unknown,11,jun,0.20574886535552195,1,-1,0,unknown,no
34,services,married,secondary,no,0.31576973560847554,yes,no,unknown,16,jun,0.1588502269288956,3,-1,0,unknown,no
34,self-employed,married,tertiary,no,0.6971685730358147,yes,no,cellular,23,jul,0.08623298033282904,2,-1,0,unknown,no
34,admin.,married,tertiary,no,0.49596849803112697,yes,no,telephone,19,nov,0.5642965204236006,3,7,4,success,no
37,services,single,secondary,no,0.3313332083255203,yes,no,cellular,2,feb,0.13918305597579425,1,271,2,other,no
36,technician,married,secondary,no,0.3317082317644853,yes,no,cellular,8,may,0.22390317700453857,2,347,1,failure,no
56,retired,married,secondary,no,0.10125632852053253,yes,no,cellular,15,jun,0.5718608169440242,2,-1,0,unknown,yes
49,blue-collar,married,primary,no,0.32739546221638854,yes,yes,telephone,23,jul,0.14069591527987896,6,-1,0,unknown,no
33,self-employed,married,secondary,no,0.36771048190511907,yes,no,cellular,29,jul,0.8154311649016641,12,-1,0,unknown,no
30,management,single,tertiary,no,0.5846615413463342,no,no,cellular,20,nov,0.35703479576399394,2,-1,0,unknown,no
36,services,married,secondary,no,0.698856178511157,no,no,unknown,17,jun,0.06656580937972768,2,-1,0,unknown,no
57,retired,divorced,secondary,no,0.33470841927620476,yes,no,cellular,30,jul,0.529500756429652,3,-1,0,unknown,no
38,services,married,secondary,no,0.327582973935871,no,yes,cellular,21,nov,0.22390317700453857,2,-1,0,unknown,no
42,technician,married,tertiary,no,0.4740296268516782,no,no,cellular,3,apr,0.42511346444780634,1,-1,0,unknown,no
34,technician,single,tertiary,no,0.5134070879429964,yes,no,cellular,4,may,0.4493192133131619,1,88,2,success,no
48,technician,married,secondary,no,0.6135383461466342,no,no,cellular,6,aug,0.4069591527987897,2,-1,0,unknown,no
29,blue-collar,single,tertiary,no,0.4127132945809113,no,no,telephone,21,apr,0.6036308623298033,1,-1,0,unknown,yes
45,technician,single,tertiary,no,0.32739546221638854,yes,no,cellular,18,nov,0.2042360060514372,2,-1,0,unknown,no
42,technician,married,secondary,no,0.7080442527657979,yes,yes,cellular,9,jul,0.29046898638426627,1,-1,0,unknown,no
29,technician,married,secondary,no,0.6272267016688543,yes,no,cellular,8,jul,0.16792738275340394,1,61,1,failure,no
38,services,single,secondary,no,0.29064316519782485,yes,no,cellular,2,feb,0.08472012102874432,1,271,1,failure,no
56,retired,married,secondary,no,0.5773485842865179,no,no,cellular,28,aug,0.019667170953101363,14,-1,0,unknown,no
25,blue-collar,single,secondary,no,0.2617663603975248,yes,no,unknown,23,jun,0.13767019667170954,3,-1,0,unknown,no
38,technician,married,tertiary,no,0.40840052503281454,yes,no,cellular,15,may,0.009077155824508321,2,373,1,other,no
31,management,married,tertiary,yes,0.2799549971873242,no,no,cellular,12,aug,0.3267776096822995,4,-1,0,unknown,no
42,management,married,tertiary,no,0.3971498218638665,yes,no,cellular,3,aug,0.983358547655068,2,-1,0,unknown,yes
45,technician,married,secondary,no,0.591786986686668,no,no,cellular,11,aug,0.10136157337367625,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,0.5102193887117945,yes,no,cellular,13,may,0.3812405446293495,2,351,2,failure,no
49,services,married,secondary,no,0.40240015000937557,no,no,cellular,21,aug,0.22239031770045387,3,-1,0,unknown,no
53,retired,married,tertiary,no,0.32327020438777426,yes,no,cellular,31,jul,0.024205748865355523,3,-1,0,unknown,no
49,blue-collar,married,primary,no,0.3958372398274892,no,no,unknown,26,may,0.0832072617246596,2,-1,0,unknown,no
41,self-employed,married,primary,no,0.36564785299081193,no,no,cellular,13,aug,0.16187594553706505,7,-1,0,unknown,no
54,management,married,primary,no,0.6444777798612413,yes,no,cellular,20,nov,0.2753403933434191,1,-1,0,unknown,no
32,services,single,secondary,no,0.4035252203262704,yes,no,unknown,6,may,0.3373676248108926,1,-1,0,unknown,no
33,technician,married,secondary,no,0.2891430714419651,no,no,cellular,15,may,0.443267776096823,3,-1,0,unknown,no
33,technician,married,secondary,no,0.3947121695105944,yes,no,cellular,20,apr,0.31164901664145234,1,242,1,other,no
36,blue-collar,married,primary,no,0.35045940371273204,yes,no,cellular,18,may,0.007564296520423601,1,-1,0,unknown,no
35,technician,married,tertiary,no,0.32739546221638854,yes,yes,cellular,23,sep,0.16338880484114976,1,62,6,other,no
52,unknown,married,secondary,no,0.3540221263828989,no,no,cellular,25,aug,0.16338880484114976,6,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,0.9969998124882805,no,no,unknown,9,jun,0.329803328290469,3,-1,0,unknown,no
44,technician,single,secondary,no,0.33358334895930997,yes,no,cellular,13,may,0.28895612708018154,3,351,10,failure,no
30,student,single,secondary,no,0.9079317457341084,no,no,cellular,26,jan,0.1800302571860817,1,-1,0,unknown,no
48,technician,divorced,secondary,yes,0.3311456966060379,no,no,cellular,27,aug,0.21331316187594554,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,0.9979373710856928,yes,no,cellular,2,apr,0.1815431164901664,1,308,2,other,no
57,technician,married,unknown,no,0.3660228764297769,yes,no,unknown,5,may,0.3207261724659607,3,-1,0,unknown,no
51,unemployed,married,tertiary,no,0.6337896118507407,yes,no,cellular,22,jul,0.2481089258698941,4,-1,0,unknown,no
34,admin.,single,secondary,no,0.327582973935871,yes,no,cellular,22,jul,0.7246596066565809,7,-1,0,unknown,no
27,admin.,married,secondary,no,0.281080067504219,yes,yes,unknown,4,jun,0.5143721633888049,2,-1,0,unknown,no
36,management,married,tertiary,no,0.32739546221638854,yes,no,cellular,28,jan,0.08472012102874432,1,250,1,other,no
42,management,married,secondary,no,0.29195574723420215,yes,no,unknown,12,may,0.367624810892587,2,-1,0,unknown,no
32,unemployed,single,secondary,no,0.32739546221638854,no,no,cellular,27,may,0.1800302571860817,2,-1,0,unknown,no
42,management,married,tertiary,no,0.41815113444590285,yes,no,cellular,11,jul,0.2118003025718608,2,-1,0,unknown,no
43,technician,married,secondary,no,0.32739546221638854,no,yes,cellular,8,may,0.007564296520423601,2,172,5,failure,no
31,management,married,tertiary,no,0.4014625914119632,yes,no,cellular,9,feb,0.22844175491679275,3,-1,0,unknown,no
32,management,married,tertiary,no,0.767860491280705,no,no,cellular,14,aug,0.19667170953101362,5,-1,0,unknown,no
55,blue-collar,divorced,primary,no,0.40427526720420026,no,yes,cellular,11,jul,0.32829046898638425,2,-1,0,unknown,no
58,retired,married,primary,no,0.965122820176261,yes,no,cellular,3,feb,0.12102874432677761,3,265,2,failure,no
46,blue-collar,married,primary,no,0.36902306394149637,no,no,cellular,8,aug,0.10136157337367625,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,0.512844552784549,yes,yes,unknown,23,may,0.3661119515885023,4,-1,0,unknown,no
34,management,married,tertiary,no,0.4052128258016126,no,yes,cellular,23,jul,0.540090771558245,2,-1,0,unknown,no
28,unemployed,single,secondary,no,0.33039564972810803,no,no,cellular,12,aug,0.17397881996974282,4,-1,0,unknown,no
54,housemaid,married,secondary,no,0.3665854115882243,yes,yes,cellular,25,jul,0.14069591527987896,1,-1,0,unknown,no
32,technician,single,secondary,no,0.32739546221638854,no,no,cellular,26,aug,0.26777609682299547,2,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,0.44440277517344834,no,yes,cellular,21,jul,0.26626323751891073,4,-1,0,unknown,no
58,technician,married,tertiary,no,0.4929683105194075,no,no,cellular,18,aug,0.8154311649016641,1,78,2,failure,no
40,self-employed,married,secondary,no,0.6116632289518095,yes,yes,unknown,23,may,0.5582450832072617,1,-1,0,unknown,no
29,student,single,secondary,no,0.49090568160510034,yes,no,unknown,7,may,0.34190620272314676,1,-1,0,unknown,no
33,technician,married,tertiary,no,0.1421338833677105,yes,yes,cellular,15,jul,0.11951588502269289,3,-1,0,unknown,no
38,admin.,single,secondary,no,0.49653103318957437,yes,no,telephone,31,jul,0.08169440242057488,13,-1,0,unknown,no
56,services,divorced,secondary,no,0.5162197637352335,no,no,cellular,29,jul,0.12708018154311648,6,-1,0,unknown,no
40,services,married,secondary,no,0.32739546221638854,yes,no,cellular,2,jun,0.443267776096823,1,28,3,failure,no
24,blue-collar,single,secondary,no,0.3600225014063379,yes,yes,cellular,18,may,0.7307110438729199,1,-1,0,unknown,yes
35,self-employed,married,secondary,no,0.42565160322520157,yes,no,cellular,21,nov,0.7261724659606656,4,-1,0,unknown,no
35,blue-collar,single,tertiary,no,0.32739546221638854,yes,no,cellular,21,jul,0.3903177004538578,4,-1,0,unknown,no
34,technician,married,secondary,no,0.3281455090943184,yes,no,unknown,15,may,0.9682299546142209,1,-1,0,unknown,no
38,technician,single,tertiary,no,0.32739546221638854,no,no,cellular,28,aug,0.367624810892587,2,-1,0,unknown,no
51,blue-collar,divorced,primary,no,0.3343333958372398,yes,no,cellular,13,may,0.5098335854765507,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,0.43858991186949187,no,no,unknown,13,may,0.0907715582450832,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,0.5426589161822614,yes,no,cellular,20,apr,0.17700453857791226,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,0.9951246952934558,yes,no,unknown,2,jun,0.1422087745839637,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,0.339208700543784,no,no,unknown,16,may,0.12708018154311648,6,-1,0,unknown,no
40,student,married,secondary,no,0.37614850928183013,no,no,unknown,20,jun,0.291981845688351,6,-1,0,unknown,no
28,technician,single,tertiary,no,0.7528595537221077,yes,no,unknown,9,may,0.4947049924357035,1,-1,0,unknown,no
47,admin.,married,secondary,no,0.5261578848678042,yes,no,unknown,6,jun,0.11951588502269289,3,-1,0,unknown,no
27,self-employed,married,secondary,no,0.2861428839302456,yes,no,unknown,26,may,0.2027231467473525,2,-1,0,unknown,no
41,management,married,tertiary,no,0.33658353647102945,yes,no,cellular,17,jul,0.4659606656580938,5,-1,0,unknown,no
34,admin.,married,tertiary,no,0.3403337708606788,no,yes,cellular,4,aug,0.17549167927382753,3,1,6,success,yes
47,blue-collar,married,secondary,no,0.417401087567973,yes,no,unknown,28,may,0.31316187594553707,2,-1,0,unknown,no
