age,job,marital,edu,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.2830188679245283,technician,married,tertiary,no,0.42889012827663137,yes,no,cellular,15,jun,0.6611195158850227,0.0,56,1,other,yes
0.6415094339622641,blue-collar,married,secondary,no,0.6218627997769102,yes,no,cellular,14,jul,0.405446293494705,0.5,-1,0,unknown,no
0.5471698113207547,admin.,married,secondary,no,0.8541550474065811,yes,no,telephone,15,jul,0.2344931921331316,0.25,-1,0,unknown,no
0.7169811320754716,management,married,secondary,no,0.022587841606246516,no,yes,telephone,4,feb,0.20574886535552195,0.0,-1,0,unknown,no
0.2641509433962264,self-employed,single,tertiary,no,0.6006692693809258,no,no,cellular,17,nov,0.4402420574886536,0.0,-1,0,unknown,no
0.32075471698113206,retired,single,secondary,no,0.02788622420524261,yes,yes,unknown,26,may,0.4689863842662632,0.0,-1,0,unknown,no
0.660377358490566,technician,divorced,secondary,no,0.21834913552704963,yes,yes,unknown,15,may,0.869894099848714,0.0,-1,0,unknown,no
0.8301886792452831,retired,married,secondary,no,0.1154489682097044,yes,no,cellular,7,oct,0.4826021180030257,0.0,-1,0,unknown,no
0.5471698113207547,services,married,secondary,no,0.3775794757389849,no,no,cellular,4,jul,0.19667170953101362,0.25,-1,0,unknown,no
0.6037735849056604,blue-collar,divorced,secondary,no,0.05633017289459007,yes,no,cellular,8,may,0.19667170953101362,0.0,170,5,failure,no
0.22641509433962265,services,married,secondary,no,0.0939765755716676,yes,no,cellular,28,jan,0.22844175491679275,0.0,-1,0,unknown,no
0.18867924528301888,technician,married,secondary,no,0.12353597322922476,yes,no,cellular,21,jul,0.19062027231467474,0.75,-1,0,unknown,no
0.24528301886792453,technician,single,tertiary,no,0.10011154489682098,no,no,cellular,19,nov,0.24205748865355523,0.25,-1,0,unknown,no
0.4339622641509434,entrepreneur,divorced,tertiary,yes,0.0002788622420524261,yes,no,unknown,5,may,0.5688350983358548,0.0,-1,0,unknown,no
0.41509433962264153,services,married,tertiary,no,0.11461238148354713,yes,no,unknown,3,jun,0.22692889561270801,1.0,-1,0,unknown,no
0.6981132075471698,retired,married,secondary,no,0.09564974902398216,yes,no,unknown,15,may,0.32829046898638425,0.0,-1,0,unknown,no
0.660377358490566,management,divorced,tertiary,no,0.8982152816508645,no,no,cellular,14,aug,0.09531013615733737,0.25,-1,0,unknown,no
0.41509433962264153,blue-collar,divorced,secondary,no,0.048243167875069715,yes,no,cellular,14,may,0.5491679273827534,0.25,297,1,other,no
0.39622641509433965,unemployed,married,secondary,no,0.06079196876742889,yes,no,cellular,17,nov,0.30257186081694404,0.25,196,1,failure,no
0.1509433962264151,admin.,divorced,secondary,no,0.12548800892359174,yes,no,cellular,16,jul,0.9803328290468987,0.0,-1,0,unknown,yes
0.7735849056603774,retired,married,primary,no,0.0011154489682097045,no,no,cellular,26,aug,0.08925869894099848,0.25,-1,0,unknown,no
0.16981132075471697,admin.,single,secondary,no,0.049079754601226995,yes,yes,cellular,6,may,0.22087745839636913,0.0,-1,0,unknown,no
0.6226415094339622,services,married,secondary,no,0.18293363078639152,no,no,telephone,7,jul,0.5960665658093798,0.25,460,2,failure,yes
0.33962264150943394,management,married,tertiary,no,0.3664249860568879,no,no,cellular,30,jun,0.3328290468986384,0.0,-1,0,unknown,yes
0.6037735849056604,blue-collar,married,primary,no,0.4085331846068042,yes,no,unknown,7,may,0.6081694402420574,0.25,-1,0,unknown,no
0.41509433962264153,technician,single,secondary,no,0.24484104852203012,no,yes,cellular,7,jul,0.08472012102874432,0.75,-1,0,unknown,no
0.3018867924528302,blue-collar,single,primary,no,0.08142777467930842,yes,no,unknown,30,may,0.7821482602118003,0.25,-1,0,unknown,no
0.3584905660377358,admin.,married,secondary,no,0.11795872838817624,yes,no,cellular,17,apr,0.41603630862329805,0.0,-1,0,unknown,no
0.2830188679245283,blue-collar,married,secondary,no,0.5103179029559398,yes,no,unknown,20,may,0.3010590015128593,0.25,-1,0,unknown,no
0.37735849056603776,blue-collar,married,primary,no,0.03067484662576687,no,no,cellular,18,nov,0.2980332829046899,0.25,-1,0,unknown,no
0.2830188679245283,blue-collar,married,primary,no,0.12660345789180144,yes,no,unknown,20,jun,0.556732223903177,0.5,-1,0,unknown,no
0.41509433962264153,unknown,single,tertiary,no,0.43669827105409925,no,no,cellular,1,jul,0.4341906202723147,0.25,-1,0,unknown,no
0.20754716981132076,admin.,single,tertiary,no,0.07250418293363078,no,no,cellular,19,oct,0.3464447806354009,0.0,137,20,failure,no
0.32075471698113206,blue-collar,divorced,secondary,no,0.792526491912995,no,no,cellular,12,feb,0.7095310136157338,0.0,182,1,success,no
0.3584905660377358,management,single,tertiary,no,0.13720022308979365,yes,no,cellular,11,may,0.8305597579425114,0.0,367,7,failure,no
0.2830188679245283,management,single,secondary,no,0.14584495259341884,no,no,unknown,13,aug,0.007564296520423601,0.0,-1,0,unknown,no
0.24528301886792453,management,single,tertiary,no,0.15978806469604015,yes,no,cellular,14,apr,0.3857791225416036,0.25,145,3,failure,no
0.33962264150943394,blue-collar,married,secondary,no,0.11879531511433351,yes,yes,unknown,9,jun,0.5552193645990923,0.5,-1,0,unknown,no
0.2641509433962264,self-employed,married,tertiary,no,0.13441160066926938,yes,no,cellular,3,feb,0.4175491679273828,0.25,-1,0,unknown,no
0.6981132075471698,unemployed,married,primary,no,0.9453430005577245,no,no,cellular,21,apr,0.3615733736762481,0.0,-1,0,unknown,yes
0.7358490566037735,management,married,tertiary,no,0.42275515895147797,yes,no,telephone,29,jul,0.0045385779122541605,1.0,-1,0,unknown,no
0.24528301886792453,self-employed,married,secondary,no,0.06023424428332404,yes,yes,cellular,15,jul,0.4735249621785174,1.0,-1,0,unknown,no
0.2641509433962264,blue-collar,single,secondary,no,0.005856107083100948,no,no,cellular,30,jan,0.10892586989409984,0.25,207,1,failure,no
0.11320754716981132,student,single,secondary,no,0.09202453987730061,no,no,telephone,26,aug,0.25113464447806355,0.75,-1,0,unknown,yes
0.11320754716981132,technician,single,secondary,no,0.14054656999442275,no,yes,cellular,17,nov,0.5779122541603631,0.25,-1,0,unknown,yes
0.20754716981132076,services,married,secondary,no,0.5039040713887339,yes,no,cellular,18,may,0.11951588502269289,0.25,-1,0,unknown,no
0.37735849056603776,blue-collar,married,primary,no,0.01422197434467373,no,no,cellular,13,aug,0.09833585476550681,0.0,-1,0,unknown,no
0.5094339622641509,management,divorced,tertiary,no,0.006692693809258227,no,no,unknown,17,jun,0.8472012102874432,0.25,-1,0,unknown,no
0.22641509433962265,admin.,divorced,secondary,no,0.5267707752370329,yes,no,cellular,21,jul,0.8835098335854765,0.0,-1,0,unknown,no
0.49056603773584906,blue-collar,married,primary,no,0.1165644171779141,no,no,cellular,18,aug,0.1649016641452345,0.75,-1,0,unknown,no
0.24528301886792453,technician,married,secondary,no,0.7506971556051311,yes,no,unknown,21,may,0.018154311649016642,0.0,-1,0,unknown,no
0.09433962264150944,unemployed,single,secondary,no,0.03290574456218628,no,no,unknown,15,sep,0.07110438729198185,0.0,-1,0,unknown,no
0.49056603773584906,technician,single,secondary,no,0.16313441160066927,no,yes,cellular,28,jul,0.04236006051437216,0.5,-1,0,unknown,no
0.24528301886792453,blue-collar,single,secondary,no,0.06330172894590072,no,no,telephone,5,feb,0.26021180030257185,0.0,288,3,failure,no
0.41509433962264153,blue-collar,married,primary,no,0.04656999442275516,yes,no,cellular,18,nov,0.27685325264750377,0.5,-1,0,unknown,no
0.1509433962264151,technician,single,secondary,no,0.21416620189626326,yes,no,unknown,9,may,0.4735249621785174,0.25,-1,0,unknown,no
0.18867924528301888,admin.,single,secondary,no,0.11907417735638595,yes,yes,cellular,7,may,0.07564296520423601,0.0,345,2,failure,no
0.24528301886792453,management,divorced,tertiary,no,0.2640825432236475,no,no,cellular,12,aug,0.30257186081694404,0.25,-1,0,unknown,no
0.6981132075471698,services,divorced,unknown,no,0.5231455660903513,yes,no,unknown,30,may,0.12405446293494705,0.0,-1,0,unknown,no
0.22641509433962265,management,single,tertiary,no,0.243446737311768,yes,no,cellular,18,nov,0.2813918305597579,0.25,-1,0,unknown,no
0.4339622641509434,admin.,married,secondary,no,0.0897936419408812,yes,yes,unknown,8,may,0.4175491679273828,0.25,-1,0,unknown,no
0.3018867924528302,management,married,tertiary,no,0.02928053541550474,no,yes,cellular,11,aug,0.8835098335854765,0.25,-1,0,unknown,no
0.5471698113207547,technician,married,secondary,no,0.3209704406023424,yes,no,cellular,21,jul,0.2481089258698941,1.0,-1,0,unknown,no
0.5094339622641509,admin.,married,secondary,no,0.049637479085331844,yes,no,cellular,29,jan,0.2874432677760968,0.75,436,1,other,no
0.33962264150943394,technician,single,unknown,no,0.10875627440044618,yes,no,unknown,8,may,0.14977307110438728,0.5,-1,0,unknown,no
0.41509433962264153,entrepreneur,married,unknown,no,0.024539877300613498,yes,no,unknown,6,may,0.4977307110438729,0.25,-1,0,unknown,no
0.32075471698113206,management,single,tertiary,no,0.12297824874511991,yes,yes,cellular,29,jul,0.14826021180030258,0.5,-1,0,unknown,no
0.37735849056603776,technician,married,secondary,no,0.13943112102621305,no,no,unknown,26,may,0.43116490166414523,0.0,-1,0,unknown,no
0.3018867924528302,technician,divorced,secondary,no,0.08561070831009482,no,no,cellular,22,aug,0.11043872919818457,0.25,-1,0,unknown,no
0.6792452830188679,admin.,married,secondary,no,0.1675962074735081,no,no,cellular,1,jun,0.48411497730711045,0.5,90,2,success,yes
0.6792452830188679,technician,married,secondary,no,0.0758505298382599,yes,no,cellular,29,jan,0.12102874432677761,0.5,183,3,failure,no
0.1509433962264151,self-employed,single,secondary,no,0.013664249860568878,no,no,cellular,29,jan,0.2481089258698941,0.0,-1,0,unknown,no
0.2830188679245283,technician,married,secondary,no,0.45733407696597883,yes,no,cellular,17,apr,0.5688350983358548,0.0,-1,0,unknown,no
0.2830188679245283,blue-collar,married,tertiary,no,0.005298382598996096,no,no,unknown,4,oct,0.009077155824508321,0.0,-1,0,unknown,no
0.4528301886792453,services,married,secondary,no,0.2724484104852203,yes,yes,unknown,26,may,0.11800302571860817,0.25,-1,0,unknown,no
0.22641509433962265,admin.,single,secondary,no,0.586447295036252,yes,no,unknown,3,jun,0.6822995461422088,0.0,-1,0,unknown,no
0.49056603773584906,blue-collar,divorced,secondary,no,0.3535973229224763,yes,no,cellular,29,jan,0.8245083207261724,0.25,-1,0,unknown,no
0.5471698113207547,technician,married,tertiary,no,0.08616843279419967,no,no,unknown,6,may,0.19818456883509833,0.0,-1,0,unknown,no
0.24528301886792453,blue-collar,single,secondary,no,0.3184606804238706,yes,yes,cellular,10,jul,0.6172465960665658,0.0,-1,0,unknown,no
0.4339622641509434,technician,married,secondary,no,0.8307306190741773,no,no,unknown,20,jun,0.14674735249621784,0.5,-1,0,unknown,no
0.33962264150943394,management,single,tertiary,no,0.010039040713887339,no,no,cellular,28,jan,0.3767019667170953,0.25,-1,0,unknown,no
0.39622641509433965,admin.,single,secondary,no,0.12855549358616844,yes,yes,cellular,6,apr,0.405446293494705,0.0,335,4,other,no
0.24528301886792453,admin.,married,secondary,no,0.2872281093139989,yes,no,cellular,17,jul,0.12102874432677761,0.0,-1,0,unknown,no
0.33962264150943394,admin.,married,secondary,no,0.04880089235917457,yes,no,cellular,5,may,0.21633888048411498,0.25,347,1,failure,no
0.33962264150943394,unknown,married,unknown,no,0.4735080870050195,no,no,unknown,9,jun,0.08925869894099848,0.0,-1,0,unknown,no
0.16981132075471697,technician,single,tertiary,no,0.047685443390964866,yes,yes,cellular,2,feb,0.2874432677760968,0.25,-1,0,unknown,no
0.39622641509433965,admin.,divorced,secondary,no,0.0013943112102621305,no,no,unknown,11,jun,0.20574886535552195,0.0,-1,0,unknown,no
0.2830188679245283,self-employed,married,tertiary,no,0.5496374790853319,yes,no,cellular,23,jul,0.08623298033282904,0.25,-1,0,unknown,no
0.2830188679245283,admin.,married,tertiary,no,0.25041829336307864,yes,no,telephone,19,nov,0.5642965204236006,0.5,7,4,success,no
0.33962264150943394,services,single,secondary,no,0.005577244841048522,yes,no,cellular,2,feb,0.13918305597579425,0.0,271,2,other,no
0.32075471698113206,technician,married,secondary,no,0.006134969325153374,yes,no,cellular,8,may,0.22390317700453857,0.25,347,1,failure,no
0.20754716981132076,management,single,tertiary,no,0.3823201338538762,no,no,cellular,20,nov,0.35703479576399394,0.25,-1,0,unknown,no
0.32075471698113206,services,married,secondary,no,0.5521472392638037,no,no,unknown,17,jun,0.06656580937972768,0.25,-1,0,unknown,no
0.7169811320754716,retired,divorced,secondary,no,0.010596765197992191,yes,no,cellular,30,jul,0.529500756429652,0.5,-1,0,unknown,no
0.3584905660377358,services,married,secondary,no,0.0,no,yes,cellular,21,nov,0.22390317700453857,0.25,-1,0,unknown,no
0.4339622641509434,technician,married,tertiary,no,0.21779141104294478,no,no,cellular,3,apr,0.42511346444780634,0.0,-1,0,unknown,no
0.2830188679245283,technician,single,tertiary,no,0.2763524818739543,yes,no,cellular,4,may,0.4493192133131619,0.0,88,2,success,no
0.5471698113207547,technician,married,secondary,no,0.4252649191299498,no,no,cellular,6,aug,0.4069591527987897,0.25,-1,0,unknown,no
0.18867924528301888,blue-collar,single,tertiary,no,0.12660345789180144,no,no,telephone,21,apr,0.6036308623298033,0.0,-1,0,unknown,yes
0.4339622641509434,technician,married,secondary,no,0.5658114891243725,yes,yes,cellular,9,jul,0.29046898638426627,0.0,-1,0,unknown,no
0.18867924528301888,technician,married,secondary,no,0.4456218627997769,yes,no,cellular,8,jul,0.16792738275340394,0.0,61,1,failure,no
0.3584905660377358,technician,married,tertiary,no,0.12018962632459565,yes,no,cellular,15,may,0.009077155824508321,0.25,373,1,other,no
0.4339622641509434,management,married,tertiary,no,0.10345789180145008,yes,no,cellular,3,aug,0.983358547655068,0.25,-1,0,unknown,yes
0.49056603773584906,technician,married,secondary,no,0.3929168990518684,no,no,cellular,11,aug,0.10136157337367625,0.25,-1,0,unknown,no
0.20754716981132076,blue-collar,married,secondary,no,0.271611823759063,yes,no,cellular,13,may,0.3812405446293495,0.25,351,2,failure,no
0.5660377358490566,services,married,secondary,no,0.11126603457891801,no,no,cellular,21,aug,0.22239031770045387,0.5,-1,0,unknown,no
0.5660377358490566,blue-collar,married,primary,no,0.1015058561070831,no,no,unknown,26,may,0.0832072617246596,0.25,-1,0,unknown,no
0.660377358490566,management,married,primary,no,0.4712771890686001,yes,no,cellular,20,nov,0.2753403933434191,0.0,-1,0,unknown,no
0.24528301886792453,services,single,secondary,no,0.11293920803123257,yes,no,unknown,6,may,0.3373676248108926,0.0,-1,0,unknown,no
0.2641509433962264,technician,married,secondary,no,0.09983268265476855,yes,no,cellular,20,apr,0.31164901664145234,0.0,242,1,other,no
0.32075471698113206,blue-collar,married,primary,no,0.03402119353039598,yes,no,cellular,18,may,0.007564296520423601,0.0,-1,0,unknown,no
0.39622641509433965,entrepreneur,married,tertiary,no,0.9955382041271612,no,no,unknown,9,jun,0.329803328290469,0.5,-1,0,unknown,no
0.4716981132075472,technician,single,secondary,no,0.008923591745677636,yes,no,cellular,13,may,0.28895612708018154,0.5,351,10,failure,no
0.20754716981132076,student,single,secondary,no,0.8630786391522588,no,no,cellular,26,jan,0.1800302571860817,0.0,-1,0,unknown,no
0.5471698113207547,technician,divorced,secondary,yes,0.005298382598996096,no,no,cellular,27,aug,0.21331316187594554,0.5,-1,0,unknown,no
0.2641509433962264,blue-collar,married,secondary,no,0.9969325153374233,yes,no,cellular,2,apr,0.1815431164901664,0.0,308,2,other,no
0.7169811320754716,technician,married,unknown,no,0.057166759620747354,yes,no,unknown,5,may,0.3207261724659607,0.5,-1,0,unknown,no
0.6037735849056604,unemployed,married,tertiary,no,0.4553820412716118,yes,no,cellular,22,jul,0.2481089258698941,0.75,-1,0,unknown,no
0.4339622641509434,management,married,tertiary,no,0.1346904629113218,yes,no,cellular,11,jul,0.2118003025718608,0.25,-1,0,unknown,no
0.22641509433962265,management,married,tertiary,no,0.10987172336865589,yes,no,cellular,9,feb,0.22844175491679275,0.5,-1,0,unknown,no
0.24528301886792453,management,married,tertiary,no,0.6547685443390965,no,no,cellular,14,aug,0.19667170953101362,1.0,-1,0,unknown,no
0.6792452830188679,blue-collar,divorced,primary,no,0.11405465699944227,no,yes,cellular,11,jul,0.32829046898638425,0.25,-1,0,unknown,no
0.7358490566037735,retired,married,primary,no,0.9481316229782487,yes,no,cellular,3,feb,0.12102874432677761,0.5,265,2,failure,no
0.5094339622641509,blue-collar,married,primary,no,0.061628555493586167,no,no,cellular,8,aug,0.10136157337367625,0.25,-1,0,unknown,no
0.6792452830188679,blue-collar,married,secondary,no,0.275515895147797,yes,yes,unknown,23,may,0.3661119515885023,0.75,-1,0,unknown,no
0.2830188679245283,management,married,tertiary,no,0.1154489682097044,no,yes,cellular,23,jul,0.540090771558245,0.25,-1,0,unknown,no
0.16981132075471697,unemployed,single,secondary,no,0.004182933630786392,no,no,cellular,12,aug,0.17397881996974282,0.75,-1,0,unknown,no
0.660377358490566,housemaid,married,secondary,no,0.05800334634690463,yes,yes,cellular,25,jul,0.14069591527987896,0.0,-1,0,unknown,no
0.6415094339622641,entrepreneur,married,tertiary,no,0.17373117679866146,no,yes,cellular,21,jul,0.26626323751891073,0.75,-1,0,unknown,no
0.7358490566037735,technician,married,tertiary,no,0.24595649749023982,no,no,cellular,18,aug,0.8154311649016641,0.0,78,2,failure,no
0.39622641509433965,self-employed,married,secondary,no,0.42247629670942555,yes,yes,unknown,23,may,0.5582450832072617,0.0,-1,0,unknown,no
0.18867924528301888,student,single,secondary,no,0.24288901282766315,yes,no,unknown,7,may,0.34190620272314676,0.0,-1,0,unknown,no
0.09433962264150944,blue-collar,single,secondary,no,0.048243167875069715,yes,yes,cellular,18,may,0.7307110438729199,0.0,-1,0,unknown,yes
0.3018867924528302,self-employed,married,secondary,no,0.14584495259341884,yes,no,cellular,21,nov,0.7261724659606656,0.75,-1,0,unknown,no
0.2830188679245283,technician,married,secondary,no,0.0008365867261572784,yes,no,unknown,15,may,0.9682299546142209,0.0,-1,0,unknown,no
0.6037735849056604,blue-collar,divorced,primary,no,0.010039040713887339,yes,no,cellular,13,may,0.5098335854765507,0.0,-1,0,unknown,no
0.7547169811320755,self-employed,married,tertiary,no,0.16508644729503624,no,no,unknown,13,may,0.0907715582450832,0.25,-1,0,unknown,no
0.24528301886792453,blue-collar,married,secondary,no,0.3198549916341327,yes,no,cellular,20,apr,0.17700453857791226,0.0,-1,0,unknown,no
0.33962264150943394,blue-collar,single,secondary,no,0.992749581706637,yes,no,unknown,2,jun,0.1422087745839637,0.0,-1,0,unknown,no
0.16981132075471697,technician,single,tertiary,no,0.6324595649749024,yes,no,unknown,9,may,0.4947049924357035,0.0,-1,0,unknown,no
0.5283018867924528,admin.,married,secondary,no,0.29531511433351926,yes,no,unknown,6,jun,0.11951588502269289,0.5,-1,0,unknown,no
0.41509433962264153,management,married,tertiary,no,0.013385387618516454,yes,no,cellular,17,jul,0.4659606656580938,1.0,-1,0,unknown,no
0.2830188679245283,admin.,married,tertiary,no,0.018962632459564976,no,yes,cellular,4,aug,0.17549167927382753,0.5,1,6,success,yes
0.5283018867924528,blue-collar,married,secondary,no,0.1335750139431121,yes,no,unknown,28,may,0.31316187594553707,0.25,-1,0,unknown,no
0.18867924528301888,management,married,tertiary,no,0.12548800892359174,no,no,cellular,28,jan,0.6762481089258698,0.0,-1,0,unknown,no
0.24528301886792453,blue-collar,married,secondary,no,0.21137757947573899,yes,no,cellular,9,apr,0.4735249621785174,1.0,-1,0,unknown,yes
0.8679245283018868,retired,divorced,primary,no,0.5128276631344116,no,no,cellular,1,jun,0.573373676248109,0.25,188,5,failure,no
0.6981132075471698,blue-collar,married,secondary,no,0.09592861126603458,yes,no,telephone,22,jul,0.9092284417549168,0.0,-1,0,unknown,no
0.3018867924528302,blue-collar,married,secondary,no,0.35861684327941995,yes,no,cellular,14,jul,0.49319213313161875,0.25,-1,0,unknown,no
0.6981132075471698,management,married,unknown,no,0.09815950920245399,no,yes,cellular,25,jul,0.2526475037821483,0.25,-1,0,unknown,no
0.6981132075471698,technician,married,secondary,no,0.05688789737869492,no,yes,cellular,23,jul,0.6626323751891074,0.25,-1,0,unknown,no
0.3584905660377358,unemployed,married,primary,no,0.3195761293920803,yes,yes,unknown,8,may,0.37065052950075644,1.0,-1,0,unknown,no
0.3584905660377358,admin.,married,tertiary,no,0.16843279419966536,no,no,cellular,18,nov,0.21633888048411498,0.25,-1,0,unknown,no
0.6792452830188679,management,married,unknown,no,0.15560513106525375,no,no,cellular,28,jan,0.4039334341906203,0.25,-1,0,unknown,no
0.4528301886792453,management,married,tertiary,no,0.0002788622420524261,no,yes,cellular,20,aug,0.708018154311649,0.25,-1,0,unknown,no
0.11320754716981132,admin.,single,tertiary,no,0.2116564417177914,yes,no,cellular,27,may,0.3313161875945537,0.5,89,2,failure,yes
0.20754716981132076,blue-collar,married,primary,no,0.36698271054099274,yes,no,unknown,21,may,0.5915279878971256,0.25,-1,0,unknown,no
0.5094339622641509,blue-collar,married,secondary,no,0.050474065811489124,no,no,cellular,4,feb,0.07866868381240545,0.0,-1,0,unknown,no
0.3018867924528302,entrepreneur,married,secondary,no,0.8282208588957055,no,no,cellular,4,may,0.642965204236006,0.75,164,2,failure,yes
0.1320754716981132,unemployed,single,secondary,no,0.29643056330172896,no,no,unknown,31,may,0.1649016641452345,0.0,-1,0,unknown,no
0.7735849056603774,self-employed,single,tertiary,no,0.049637479085331844,no,yes,cellular,29,jul,0.11346444780635401,0.75,-1,0,unknown,no
0.3584905660377358,management,married,tertiary,no,0.3340769659788065,no,no,cellular,4,aug,0.2632375189107413,0.0,1,1,success,yes
0.5283018867924528,blue-collar,married,primary,no,0.05939765755716676,yes,yes,unknown,9,jun,0.2481089258698941,0.0,-1,0,unknown,no
0.6037735849056604,unemployed,married,secondary,no,0.4905186837702175,no,yes,cellular,19,nov,0.23903177004538578,0.0,-1,0,unknown,no
0.5471698113207547,admin.,single,secondary,no,0.3204127161182376,yes,no,unknown,28,may,0.5340393343419062,0.0,-1,0,unknown,no
0.18867924528301888,technician,single,tertiary,no,0.2306190741773564,yes,no,cellular,16,apr,0.31921331316187596,0.5,321,3,other,no
0.2830188679245283,admin.,married,secondary,no,0.06776352481873954,yes,no,cellular,31,jul,0.07866868381240545,0.75,-1,0,unknown,no
0.20754716981132076,management,single,tertiary,no,0.11795872838817624,no,no,cellular,16,apr,0.44478063540090773,0.75,-1,0,unknown,yes
0.5283018867924528,management,divorced,tertiary,no,0.12437255995538204,no,yes,unknown,7,may,0.18456883509833585,0.0,-1,0,unknown,no
0.2641509433962264,management,single,tertiary,no,0.3929168990518684,yes,no,cellular,5,feb,0.006051437216338881,0.0,254,5,failure,no
0.8301886792452831,retired,married,primary,no,0.30200780814277745,no,no,cellular,14,oct,0.2980332829046899,0.0,183,1,success,no
0.41509433962264153,management,married,tertiary,no,0.23173452314556608,yes,yes,cellular,21,nov,0.24205748865355523,0.0,176,1,failure,no
